review,rating,date,bank,source,review_clean,vader_compound,sentiment_vader,sent_label,sent_score,text,theme_primary
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen,google_play,the new e-commerce feature is incredibly amazing and user friendly.,0.807,positive,positive,0.9998598098754884,the new e-commerce feature is incredibly amazing and user friendly.,other
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen,google_play,"dashen bank supper app is the most easy to use and have high speed,quality and i like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",0.9099,positive,positive,0.9974797368049622,"dashen bank supper app is the most easy to use and have high speed,quality and i like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",account_access
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,Dashen,google_play,"the dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of qr codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. truly ahead of the curve ..... keep up the excellent work 🤝👏",0.765,positive,positive,0.9997472167015076,"the dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of qr codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. truly ahead of the curve ..... keep up the excellent work 🤝👏",ui_ux
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,Dashen,google_play,"a proudly ethiopian innovation that delivers beyond expectations. the marketplace feature is a big win for local shoppers and sellers. very impressed with the new updates, the e-commerce section is smooth and supports ethiopian merchants!",0.945,positive,positive,0.9998795986175536,"a proudly ethiopian innovation that delivers beyond expectations. the marketplace feature is a big win for local shoppers and sellers. very impressed with the new updates, the e-commerce section is smooth and supports ethiopian merchants!",support
"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21,Dashen,google_play,"very impressed with the new updates, the e-commerce section is smooth and supports ethiopian merchants.",0.7089,positive,positive,0.9998557567596436,"very impressed with the new updates, the e-commerce section is smooth and supports ethiopian merchants.",support
"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21,Dashen,google_play,"dashen bank super app is fast, reliable, and super easy to use. all my banking needs are handled smoothly in one place. clean design and seamless experience – highly recommended!",0.9412,positive,positive,0.9997962117195128,"dashen bank super app is fast, reliable, and super easy to use. all my banking needs are handled smoothly in one place. clean design and seamless experience – highly recommended!",ui_ux
"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,Dashen,google_play,"db sup app is a platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use qr code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. i addition to i satisfied and i invite everyone to use those platform!!.",0.7892,positive,positive,0.8947896361351013,"db sup app is a platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use qr code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. i addition to i satisfied and i invite everyone to use those platform!!.",transactions
the chat banking and unique and only app that alow money request!!,5,2025-04-21,Dashen,google_play,the chat banking and unique and only app that alow money request!!,0.0,neutral,negative,0.9822685718536376,the chat banking and unique and only app that alow money request!!,other
Better and inclusive app!,5,2025-04-21,Dashen,google_play,better and inclusive app!,0.4926,positive,positive,0.999285876750946,better and inclusive app!,other
Amazing Application,5,2025-04-21,Dashen,google_play,amazing application,0.5859,positive,positive,0.9998698234558104,amazing application,other
It keep my time to pay my bills and I generate my satment easily,5,2025-04-21,Dashen,google_play,it keep my time to pay my bills and i generate my satment easily,0.25,positive,positive,0.996675968170166,it keep my time to pay my bills and i generate my satment easily,other
"It's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,Dashen,google_play,"it's an amazing app that is up-to-date with the times, wow wow",0.9081,positive,positive,0.999868392944336,"it's an amazing app that is up-to-date with the times, wow wow",other
A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21,Dashen,google_play,a game-changing ethiopian innovation—where shopping meets opportunity. the marketplace feature connects buyers and sellers like never before.,0.6486,positive,positive,0.9993858337402344,a game-changing ethiopian innovation—where shopping meets opportunity. the marketplace feature connects buyers and sellers like never before.,account_access
"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",5,2025-04-21,Dashen,google_play,"dashen super app isn’t just an app — it’s an experience. effortless, powerful, and built for the future",0.7717,positive,positive,0.9997283816337584,"dashen super app isn’t just an app — it’s an experience. effortless, powerful, and built for the future",ui_ux
