review,rating,date,bank,source,review_clean,vader_compound,sentiment_vader,sent_label,sent_score,text,theme_primary
"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,Dashen,google_play,"proudly made in ethiopia, this innovation delivers more than promised. the marketplace is a major boost for local commerce",0.9017,positive,positive,0.9998248219490052,"proudly made in ethiopia, this innovation delivers more than promised. the marketplace is a major boost for local commerce",User Satisfaction / Positive Feedback
it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,Dashen,google_play,it so fanrastic and user friendly app. bravo dashen bank thanks.,0.7269,positive,positive,0.9990429282188416,it so fanrastic and user friendly app. bravo dashen bank thanks.,User Satisfaction / Positive Feedback
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen,google_play,"one of the best digital platforms i've used! from smooth transactions to a seamless shopping experience, highly recommended.",0.7639,positive,positive,0.9997945427894592,"one of the best digital platforms i've used! from smooth transactions to a seamless shopping experience, highly recommended.",App Performance & Reliability
A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen,google_play,a proudly ethiopia innovation that delivers beyond expectations. the marketplace feature is a big win for local shoppers bnd sellers,0.875,positive,positive,0.9997891783714294,a proudly ethiopia innovation that delivers beyond expectations. the marketplace feature is a big win for local shoppers bnd sellers,User Satisfaction / Positive Feedback
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,Dashen,google_play,"dashen super app is a game-changer! it’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. i love how everything i need from mobile banking to utility payments is all in one place. the interface is clean, and everything works smoothly. definitely one of the best apps out there. highly recommended!",0.9758,positive,positive,0.9998010993003844,"dashen super app is a game-changer! it’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. i love how everything i need from mobile banking to utility payments is all in one place. the interface is clean, and everything works smoothly. definitely one of the best apps out there. highly recommended!",Usability & Accessibility
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen,google_play,easy to use and has many options. it is the best financial app i have ever used.,0.7964,positive,positive,0.9997546076774596,easy to use and has many options. it is the best financial app i have ever used.,Usability & Accessibility
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen,google_play,"highly impressed! dash bank really nailed it with this app. secure, reliable, and packed with features i use daily",0.7257,positive,positive,0.9998537302017212,"highly impressed! dash bank really nailed it with this app. secure, reliable, and packed with features i use daily",Innovation & New Features
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,Dashen,google_play,"one of the best digital platforms i’ve used! from smooth transactions to a seamless shopping experience, highly recommended",0.7639,positive,positive,0.9997860789299012,"one of the best digital platforms i’ve used! from smooth transactions to a seamless shopping experience, highly recommended",App Performance & Reliability
Very convenient,5,2025-04-21,Dashen,google_play,very convenient,0.0,neutral,positive,0.9988445043563844,very convenient,Usability & Accessibility
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen,google_play,"the user experience is seamless, and everything just works perfectly right out of the box. i can’t believe how much time and effort it saves me every day.",0.6369,positive,positive,0.9997797608375548,"the user experience is seamless, and everything just works perfectly right out of the box. i can’t believe how much time and effort it saves me every day.",Usability & Accessibility
wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen,google_play,wawwwww what nice super app !!keep it up dashen bank !!,0.8346,positive,positive,0.9991359114646912,wawwwww what nice super app !!keep it up dashen bank !!,User Satisfaction / Positive Feedback
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,Dashen,google_play,"dashen superapp the ultimate all-in-one solution! from banking and shopping to bill payments, everything you need is right at your fingertips. life just got a whole lot easier!",0.6892,positive,positive,0.9991750121116638,"dashen superapp the ultimate all-in-one solution! from banking and shopping to bill payments, everything you need is right at your fingertips. life just got a whole lot easier!",User Satisfaction / Positive Feedback
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,google_play,"it is,really super because of its unique offerings to individuals and businesses.it is a secure ux first app intended to cater comprehensive digital meeds.i am also happy to know that dashen is considering to make the app more inclusive by lowering the mobile version requirements .",0.8669,positive,positive,0.9995538592338562,"it is,really super because of its unique offerings to individuals and businesses.it is a secure ux first app intended to cater comprehensive digital meeds.i am also happy to know that dashen is considering to make the app more inclusive by lowering the mobile version requirements .",Innovation & New Features
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen,google_play,"the very easy, secured, fast and multifunctional dashen supper application i ever seen. dashen really one steps ahead!!!",0.7934,positive,positive,0.99827241897583,"the very easy, secured, fast and multifunctional dashen supper application i ever seen. dashen really one steps ahead!!!",User Satisfaction / Positive Feedback
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen,google_play,"one app for everything! i can shop, manage my bank account , and do so much more . truly a super app",0.8371,positive,positive,0.9994187355041504,"one app for everything! i can shop, manage my bank account , and do so much more . truly a super app",User Satisfaction / Positive Feedback
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen,google_play,one of the best digital platforms i’ve used! from smooth transactions to a seamless shopping experie,0.6696,positive,positive,0.9995588660240172,one of the best digital platforms i’ve used! from smooth transactions to a seamless shopping experie,App Performance & Reliability
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,google_play,"dashen bank super app is the most suitable, reliable, and fast digital banking system.",0.5994,positive,positive,0.9992392063140868,"dashen bank super app is the most suitable, reliable, and fast digital banking system.",User Satisfaction / Positive Feedback
